FMID,MarketName,city,County,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1000085,Jackson Heights Greenmarket,Queens,Queens,New York,11372,-73.889215,40.753353,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N
1010982,Queens Botanical Garden's Down to Earth Farmers Market,Queens,Queens,New York,11355,-73.82643,40.751784,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1008917,Ridgewood YM,Queens,Queens,New York,11385,-73.906193,40.70011,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1000217,Roy Wilkins Park Farmer's Market,Queens,Queens,New York,11434,-73.7697577,40.6837255,N,N,Y,Y,Y,-,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000090,Socrates Sculpture Park Greenmarket,Queens,Queens,New York,11106,-73.9359467,40.7675924,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1000087,Sunnyside Greenmarket,Queens,Queens,New York,11104,-73.92123,40.746899,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N
1007233,Queensbury Farmers Market,Queensbury,Warren,New York,,-73.683081,43.342329,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1002169,Questa Farmers Market,Questa,,New Mexico,87556,-105.601,36.698,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006923,Farmers Market at the Quincy Mall,QUINCY,Adams,Illinois,,-91.358269,39.938914,Y,Y,N,Y,N,-,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1007616,North Quincy Farmers Market,Quincy,,Massachusetts,2171,-71.0348,42.2776,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019122,Quincy Certified Farmers' Market,Quincy,Plumas,California,95971,-120.950176,39.937091,Y,Y,N,Y,Y,-,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1019315,Quincy Farmer's Market,QUINCY,Adams,Illinois,62301,-91.409173,39.932754,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N
1004184,Quincy Farmers Market,Quincy,Norfolk,Massachusetts,2169,-71.00002,42.24825,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N
1000802,Wellsprings Farmers Market,Quincy,Gadsden,Florida,32351,-84.664,30.6178,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010305,Lafourche Central Market ,Raceland ,Lafourche,Louisiana,70394,-90.571638,29.706899,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,N
1007218,City Hall Farmers Market,Racine,Racine,Wisconsin,,-87.7898,42.7257,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002946,Downtown Farmers Market - Racine,Racine,Racine,Wisconsin,53406,-87.7881,42.7311,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002945,West Racine Farmers Market,Racine,Racine,Wisconsin,53406,-87.8182,42.7173,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1011853,Radford Farmers' Market,Radford,Radford,Virginia,24141,-80.557664,37.141092,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1009347,Hoke County Farmers Market ,Raeford,,North Carolina,28376,-79.224,34.9804,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019364,Western Greenbrier Farmers Market,Rainelle ,Greenbrier,West Virginia,25962,-80.760056,37.972743,Y,N,N,Y,Y,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1009815,Rainier Marina Market,rainer,Multnomah,Oregon,,-122.416013,45.546734,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000204,Midtown Farmers Market,Raleigh,Wake,North Carolina,27609,-78.642449,35.836777,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N
1003822,Moore Square Farmers Market,Raleigh,Wake,North Carolina,27601,-78.6399375,35.773554,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1000176,North Raleigh Farmers' Market,Raleigh,Wake,North Carolina,27614,-78.58866,35.906849,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N
1001483,Raleigh Downtown Farmers Market,Raleigh,Wake,North Carolina,27601,-78.639386,35.774302,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010927,WakeMed Farmers Market,Raleigh,Wake,North Carolina,27610,-78.587915,35.783887,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1010555,State Farmers Market ,Raleigh ,Wake,North Carolina,27603,-78.6627384,35.7636335,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004770,Ramah Farmers' Market,Ramah,McKinley,New Mexico,87321,-108.4961705,35.1346095,Y,Y,N,Y,Y,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005458,Ramona Certified Farmers Market,Ramona,San Diego,California,92065,-116.8821,33.03448,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1010983,Ramsey Farmers Market ,Ramsey borough,Bergen,New Jersey,7446,-74.145931,41.059136,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
1010984,Ramsey Farmers Market,Ramsey borough,Bergen,New Jersey,7446,-74.145931,41.059136,Y,Y,Y,Y,Y,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
1000313,Ranchester Farmers Market,Ranchester,,Wyoming,82839,-107.166,44.9096,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002647,Sunrise Station Certified Farmers' Market,Rancho Cordova,Sacramento,California,95670,-121.2694,38.60565,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
1003684,Heritage Harvest Certified Farmers Market @Victoria ,Rancho Cucamonga,San Bernardino,California,91739,-117.532318,34.110872,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N
1002379,Rancho Cucumonga Farmers Market,Rancho Cucamonga,San Bernardino,California,91729,-117.67,35.6501,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002155,Rancho Santa Fe Farmers Market,Rancho Santa Fe,San Diego,California,92067,-117.1965855,32.98981234,Y,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1001489,Randallstown Farmers Market,Randallstown,Baltimore,Maryland,21133,-76.779059,39.361677,N,N,N,N,N,-,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1011247,Main Street Market,Randolph,Norfolk,Massachusetts,2368,-71.0496975,42.1769389,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N
1001516,Randolph Farmers Market,Randolph,Cattaraugus,New York,,-75.6651,43.1142,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002591,Randolph Farmers Market,Randolph,Orange,Vermont,5060,-72.656,43.9303,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005435,Rantoul Farmer's Market,Rantoul,Champaign,Illinois,61866,-88.158932,40.310842,N,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000730,Black Hills Farmers Market Inc.,Rapid City,Pennington,South Dakota,57701,-103.244279,44.084724,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N
1007142,Bruner's Gardens Farmers Market II,Rapid City,Pennington County,South Dakota,,-103.224,44.0831,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006625,Main Street Square Farmers' Market,Rapid City,Pennington,South Dakota,57701,-103.225874,44.081249,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N
1004009,Rathdrum Farmers Market,Rathdrum,Kootenai,Idaho,83858,-116.889,47.8159,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004793,First Street Market,Raton,Colfax,New Mexico,87440,-104.4382281,36.9020482,N,Y,N,Y,N,-,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1001360,Ravenna Farmers Market,Ravenna,Buffalo,Nebraska,68869,-98.9127,41.0247,N,N,N,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1011222,Downtown Ravenna Farmers Market,Ravenna ,Portage,Ohio,44266,-81.2420473,41.1575566,Y,Y,N,Y,N,-,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1006139,Rawlins Downtown Farmers Market,Rawlins,,Wyoming,82301,-107.239,41.787,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001905,Ray Farmers Market,Ray,Williams,North Dakota,,-97.0906,47.9217,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000749,Public Market On The Willapa,Raymond,Pacific,Washington,98053,-123.718,46.6749,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000598,Raymond Farmers Market,Raymond,Rockingham,New Hampshire,3077,-71.165904,43.020729,N,N,N,N,N,-,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008680,Raymore's Original Town Farmers' Market,Raymore,Cass,Missouri,64083,-94.453098,38.801981,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N
1011330,Raytown Farmers' Market,Raytown ,Jackson,Missouri,64133,-94.463531,39.010033,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N
1010263,Mornin' Sunshine Farm ,Rdudolph,Wood,Wisconsin,54475,-89.810196,44.503296,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N
1003946,Fairgrounds Farmers Market,Reading,Berks,Pennsylvania,19602,-75.9391,40.4329,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006264,Penn Street Market,Reading,Berks,Pennsylvania,19601,-75.921063,40.334997,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N
1001947,Galleria Red Bank Farmers Market,Red Bank,Monmouth,New Jersey,7701,-74.076339,40.350714,Y,N,N,N,N,-,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N
1005966,RED BAY FARMERS MARKET,RED BAY,Franklin,Alabama,35582,-88.14364716,34.43952218,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1009292,Frontier Village Farmer's Market ,Red Bluff,,California,96080,-122.202,40.1851,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003231,Red Bluff Saturday Farmers Market,Red Bluff,Tehama,California,96080,-122.23,40.1721,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003230,Red Bluff Wednesday Farmers Market,Red Bluff,Tehama,California,96080,-122.235,40.1764,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1019500,Red Lodge Farmers' Market ,Red Lodge,Carbon,Montana,59068,-109.247918,45.1913,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N
1001766,Red Oak Farmers Market,Red Oak,Montgomery,Iowa,51566,-95.228044,41.009641,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1001922,Red Wing Area Farmers Market,Red Wing,Goodhue,Minnesota,55066,-92.537601,44.566525,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1002006,Burney Wednesday Farmers Market,Redding,Shasta,California,96099,-122.367,40.6783,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002008,Marilyn Miller FM,Redding,Shasta,California,,-122.354608,40.581383,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1002007,Redding Thursday Farmers Market,Redding,Shasta,California,96099,-122.391,40.5821,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004595,Shasta Growers Association Certified Farmers Markets/Saturday Redding Market,Redding,Shasta,California,96001,-122.381055,40.572288,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N
1004596,Shasta Growers Association Certified Farmers Markets/Turtle Bay Market,Redding,Shasta,California,96001,-122.377865,40.591272,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N
1011166,Shasta Growers Association Certified Farmers Markets/Marilyn Miller Market,Redding ,Shasta,California,96001,-122.354616,40.581776,Y,Y,N,Y,Y,-,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N
1006644,Redford Township Market at the Marquee,Redford,Wayne,Michigan,48239,-83.297825,42.398251,Y,N,N,N,Y,-,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004750,Redlands Certified Farmers Market,Redlands,San Bernardino,California,92373,-117.181441,34.056448,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N
1004751,Redlands Saturday Morning Certified Farmers Market,Redlands,San Bernardino,California,92373,-117.180913,34.05708,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N
1009561,The Farmers Market at the Grove School,Redlands,,California,92373,-117.213,34.0515,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1012150,Pike Place Market - Microsoft Commons Farmers Market,Redmond,King,Washington,98052,-122.13733,47.644322,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N
1006815,Redmond Farmers Market,Redmond,Deschutes,Oregon,97756,-121.182,44.3526,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005000,Redondo Beach Certified Farmers Market,Redondo Beach,Los Angeles,California,90277,-118.389509,33.836486,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N
1000362,Redway Farmers Market,Redway,Humboldt,California,95560,-124.044,40.3543,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1011485,Kaiser Redwood City Certified Farmers' Market,Redwood City,San Mateo,California,94063,-122.222647,37.48899,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1000791,Redwood City Kiwanis Farmers Market,Redwood City,San Mateo,California,94063,-122.232387,37.486692,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N
1003401,Redwood Valley CFM,Redwood Valley,Mendocino,California,95470,-123.207,39.2704,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005184,CrossRoad Farmers Market,Reed City,Osceola,Michigan,49677,-85.51054,43.875639,N,Y,N,Y,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1004741,Reedley Farmers Market,Reedley,Fresno,California,93654,-119.452,36.5974,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000712,Reedsburg Area Medical Center Farmer's Markets,Reedsburg,Sauk,Wisconsin,53959,-89.993406,43.549612,Y,N,N,N,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N
1006544,Sauk County Farmers Market at Reedsburg,Reedsburg,Sauk,Wisconsin,53959,-90.0024,43.5329,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007080,Goldlen Mile Open-Air Farmers Market,Reedsville,Mifflin,Pennsylvania,17084,-77.6162,40.6662,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007578,Rehoboth,Rehoboth,Bristol,Massachusetts,2769,-71.2423,41.8476,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002237,Rehoboth Beach Farmers Market,Rehoboth Beach,Sussex,Delaware,19971,-75.092,38.7158,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N
1019235,Reidsville Market Square Farmers' Market,Reidsville,Rockingham,North Carolina,27320,-79.6640029,36.3586088,Y,Y,Y,N,Y,-,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1001527,Rockingham County Farmers Market,Reidsville,Rockingham,North Carolina,27320,-79.695455,36.381357,Y,N,Y,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1009338,Reisterstown Farmers Market ,Reisterstown,,Maryland,,-76.8276,39.4603,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005925,Remington Farmers Market,Remington,Jasper,Indiana,47977,-87.1514,40.76,N,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005354,Rockcastle County Farmers Market I,Renfro Valley,Rockcastle,Kentucky,40473,-84.3316,37.3879,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001963,Garden Shop Nursery Farmers Market,Reno,Washoe,Nevada,89509,-119.855561,39.511259,Y,N,N,Y,N,-,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N
1004430,Reno Somersett Farmers Market,Reno,Washoe,Nevada,89509,-119.913,39.5322,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001964,The Grove South Reno Farmers Market,Reno,Washoe,Nevada,,-119.77046,39.438977,Y,N,N,Y,N,-,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1010800,The Sands Farmers' Market,Reno,Washoe,Nevada,89501,-119.818887,39.527321,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,N
1010801,Shirley's Farmers' Markets/CBE - (Summit Reno Farmers' Market),Reno ,Washoe,Nevada,89511,-119.749319,39.406373,Y,N,N,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N
1010798,The Village Farmers Market on California Street,Reno ,Washoe,Nevada,89509,-119.827861,39.514766,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N
1009020,Rensselaer Farmers Market,Rensselaer,Jasper,Indiana,47978,-87.1501069,40.9356403,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1018352,Renton Farmers Market,Renton,King,Washington,98057,-122.208506,47.480041,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N
1006101,Smart Markets Reston,Reston,Fairfax,Virginia,20190,-77.338797,38.9493603,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N
1019493,Reston ,Reston ,Fairfax,Virginia,20190,-77.342215,38.948449,Y,N,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N
1012064,Revere Farmers' Market,Revere,Suffolk,Massachusetts,2151,-71.013631,42.407274,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N
1002843,Rexburg Farmers Market,Rexburg,Madison,Idaho,83440,-111.782405,43.823218,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N
1010117,Reynoldsburg Farmer's Market,Reynoldsburg ,Franklin,Ohio,43068,-82.8046203,39.9519741,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
